-71.556,44.25,Haystack Road,NF,/603.528.8721,NR ,NH,Twin Mountain
-71.334,43.998,Jigger Johnson,NF,603.536.1315/603.528.8721,NH ND DW SH NR ,NH,Conway
-71.685,44.139,Lafayette - Franconia Notch State Park,SP,603.823.9513,NH DP 30ft SH RS ,NH,Franconia Notch
-71.302,45.06,Lake Francis State Park,SP,603.538.6965,E DP RS PA ,NH,Pittsburg
-71.224,44.572,Milan Hill State Park,SP,603.466.3860,NH ND PT NW NS RS PA ,NH,Milan
-71.144,44.738,Mollidgewock State Park,SP,603.482.3373,NH ND SH RS PA ,NH,Errol
-72.074,42.844,Monadnock State Park,SP,603.532.8862,NH RS ,NH,Jaffrey
-71.231,44.4,Moose Brook State Park,SP,603.466.3860,NH RS PA ,NH,Gorham
-72.063,43.321,Mount Sunapee,SP,603.763.5561,NH ND VT DW NS RS PA ,NH,Newbury
-71.371,43.998,Passaconaway,NF,603.536.1315/603.528.8721,NH ND VT NS NR ,NH,Conway
-71.173,43.08,Pawtuckaway State Park,SP,603.895.3031,NH 35ft DW SH RS ,NH,Nottingham
-72.116,43.234,Pillsbury State Park,SP,603.863.2860,NH 35ft RS PA ,NH,Washington
-71.649,44.009,Russell Pond,NF,/603.528.8721,NH ND DW SH NR ,NH,Lincoln
-71.505,44.26,Sugarloaf 1,NF,/603.528.8721,NH ND VT NS RS PA ,NH,Twin Mountain
-71.504,44.258,Sugarloaf 2,NF,/603.528.8721,NH ND NS RS PA ,NH,Twin Mountain
-71.636,43.995,Tripoli Rd,NF,/603.528.8721,NH ND NW NS NR ,NH,Campton
-71.05,44.704,Umbagog Lake,SP,603.482.7795,E DP FT DW SH RS PA ,NH,Cambridge
-71.509,43.942,Waterville,NF,/603.528.8721,NH ND VT NS RS ,NH,Waterville Valley
-71.225,43.845,White Lake State Park,SP,603.323.7350,NH DP DW SH RS ,NH,Tamworth
-71.214,43.954,White Ledge,NF,603.536.1315/603.528.8721,NH ND VT NS RS ,NH,Conway
-71.065,44.305,Wild River,NF,603.466.2713/603.528.8721,NH ND VT NS NR ,NH,Gilead
-71.794,44.075,Wildwood,NF,/603.528.8721,NH ND VT NS NR ,NH,North Woodstock
-71.501,44.265,Zealand,NF,/603.528.8721,NH ND VT NS NR ,NH,Twin Mountain
-74.131,40.162,Allaire State Park,SP,732.938.2371,NH DP 40ft FT DW SH RS ,NJ,Farmingdale
-75.038,40.41,Bulls Island State Park,SP,609.397.2949,NH SH RS ,NJ,Stockton
-74.266,40.446,Cheesequake State Park,SP,732.566.2161,NH DP DW SH RS ,NJ,South Amboy
-74.689,41.291,High Point State Park - Sawmill Area,SP,973.875.4800,NH ND FT DW NS RS ,NJ,Sussex
-75.139,39.509,Parvin State Park,SP,856.358.8616,NH DP DW SH RS ,NJ,Pittsgrove Twp.
-73.991,40.45,Sandy Hook - Gateway National Rec Area,NP,718.354.4655,NH ND FT DW NS RS ,NJ,Highlands
-74.939,40.663,Spruce Run Recreation Area,SP,908.638.8572,NH 35ft RS ,NJ,Clinton
-74.81,40.872,Stephens State Park,SP,908.852.3790,NH 40ft RS ,NJ,Hackettstown
-74.82,41.076,Swartswood State Park,SP,973.383.5230,NH DP DW SH RS ,NJ,Newton
-74.887,40.696,Voorhees State Park,SP,908.638.6969,NH DP DW SH RS ,NJ,Glen Gardner
-76.807,42.485,Backbone Horse Camp,NF,607.546.4470,NH ND VT NW NS NR N$ ,NY,Burdett
-74.07,41.229,Beaver Pond - Harriman State Park,SP,845.947.2792,NH DP 35ft DW SH RS ,NY,Stony Point
-76.799,42.484,Blueberry Patch,NF,607.546.4470,NH ND VT NW NS NR L$ ,NY,Burdett
-75.68,42.522,Bowman Lake State Park,SP,607.334.2718,NH DP DW SH RS PA ,NY,Oxford
-76.265,44.163,Burnham Point State Park,SP,315.654.2324,E DP DW SH RS PA ,NY,Cape Vincent
-76.521,42.416,Buttermilk Falls State Park,SP,607.273.5761,NH DW SH RS PA ,NY,Ithaca
-78.846,42.037,Cain Hollow (Quaker Area) - Allegany State Park,SP,716.354.2182,E DP SH RS ,NY,Salamanca
-76.753,42.896,Cayuga Lake State Park,SP,315.568.5163,E DP 40ft DW SH RS PA ,NY,Seneca Falls
-76.197,44.204,Cedar Point State Park,SP,315.654.2522,WES DP DW SH RS PA ,NY,Clayton
-75.818,42.215,Chenango Valley State Park,SP,607.648.5251,E DP 50ft DW SH RS PA ,NY,Chenango Forks
-73.41,42.622,Cherry Plain State Park,SP,518.733.5400,NH RS PA ,NY,Cherry Plain
-73.831,41.461,Clarence Fahnestock State Park,SP,845.225.7207,NH DW SH RS PA ,NY,Carmel
-75.14,44.892,Coles Creek State Park,SP,315.388.5636,E RS PA ,NY,Waddington
-73.52,42.121,Copake Falls - Taconic State Park,SP,518.329.3993,NH DP DW SH RS PA ,NY,Copake Falls
-73.426,44.725,Cumberland Bay State Park,SP,518.563.5240,E DP 50ft DW SH RS PA ,NY,Plattsburg
-78.433,42.902,Darien Lakes State Park,SP,716.547.9242,E DP 40ft DW SH RS PA ,NY,Darien Center
-75.417,43.292,Delta Lake State Park,SP,315.337.4670,NH DP DW SH RS PA ,NY,Rome
-75.997,44.33,DeWolf Point State Park,SP,315.482.2012,NH RS PA ,NY,Fineview
-75.477,44.63,Eel Weir State Park,SP,315.393.1138,NH DW SH RS PA ,NY,Ogdensburg
-79.115,42.602,Evangola State Park,SP,716.549.1802,E DP DW SH RS PA ,NY,Irving
-76.689,43.343,Fair Haven Beach State Park,SP,315.947.5205,E DP RS PA ,NY,Fair Haven
-76.42,42.7,Fillmore Glen State Park,SP,315.497.0130,E DP 50ft DW SH RS PA ,NY,Moravia
-73.889,40.582,Floyd Bennett Field - Gateway National Rec Area,NP,718.354.4655,NH ND FT DW SH RS ,NY,Brooklyn
-74.059,40.605,Fort Wadsworth - Gateway National Rec Area,NP,718.354.4655,NH ND FT DW SH RS ,NY,Staten Island
-78.995,43.274,Four Mile Creek State Park,SP,716.745.3802,E RS PA ,NY,Youngstown
-75.128,42.573,Gilbert Lake State Park,SP,607.432.2114,E DP 50ft DW SH RS PA ,NY,Laurens
-74.869,42.794,Glimmerglass State Park,SP,607.547.8662,NH DP DW SH RS PA ,NY,Cooperstown
-78.483,43.374,Golden Hill State Park,SP,716.795.3885,E DP DW SH RS PA ,NY,Barker
-75.995,44.279,Grass Point State Park,SP,315.686.4472,E DP 40ft DW SH RS PA ,NY,Alexandria Bay
-76.005,43.056,Green Lakes State Park,SP,315.637.6111,E DP 50ft DW SH RS PA ,NY,Fayetteville
-77.946,43.36,Hamlin Beach State Park,SP,716.964.2462,E DP DW SH RS PA ,NY,Hamlin
-74.922,44.496,Higley Flow State Park,SP,315.262.2880,E DP DW SH RS PA ,NY,Colton
-72.016,41.008,Hither Hills State Park,SP,631.668.2554,NH DP DW SH RS ,NY,Montauk
-75.373,42.595,Hunts Pond,SP,607.674.4017,NH ND NS NR ,NY,New Berlin
-75.677,44.559,Jacques Cartier State Park,SP,315.375.6371,E DP DW SH RS PA ,NY,Morristown
-75.93,44.324,Keewaydin State Park,SP,315.482.3331,NH DW SH RS PA ,NY,Alexandria Bay
-77.13,42.583,Keuka Lake State Park,SP,315.536.3666,E DP DW SH RS PA ,NY,Bluff Point
-75.855,44.377,Kring Point State Park,SP,315.482.2444,E DP DW SH RS PA ,NY,Redwood
-79.429,42.421,Lake Erie State Park,SP,716.792.9214,E DP 50ft DW SH RS PA ,NY,Brocton
-73.708,42.094,Lake Taghkanic State Park,SP,518.851.3631,NH DP RS PA ,NY,Ancram
-78.244,43.366,Lakeside Beach State Park,SP,585.682.4888,E DP DW SH RS PA ,NY,Waterport
-78.045,42.584,Letchworth State Park,SP,585.493.3600,E DP DW SH RS PA ,NY,Castile
-76.221,44.026,Long Point State Park,SP,315.649.5258,E DP DW SH RS PA ,NY,Three Mile Bay
-73.616,44.616,Macomb Reservation State Park,SP,518.643.9952,E DP DW SH RS PA ,NY,Schuyler Falls
-73.932,41.84,Margaret Norrie State Park,SP,845.889.4646,NH 40ft RS PA ,NY,Staatsburg
-74.411,42.547,Max V Shaul State Park,SP,518.827.4711,NH DW SH RS PA ,NY,Fultonham
-73.707,43.227,Moreau Lake State Park,SP,518.793.0511,NH DP 40ft DW SH RS PA ,NY,Gansevoort
-76.734,42.044,Newtown Battlefield State Park,SP,607. 732.6067,E DP 40ft DW SH RS ,NY,Elmira
-75.418,42.181,Oquaga Creek State Park,SP,607.467.4160,NH DP DW SH RS PA ,NY,Bainbridge
-75.344,43.403,Pixley Falls State Park,SP,315.942.4713,NH NR ,NY,Boonville
-78.747,42.097,Red House - Allegany State Park,SP,716.354.9121,E DP SH RS ,NY,Salamanca
-76.546,42.398,Robert H. Treman State Park,SP,607.273.3440,E DP 45ft SH RS PA ,NY,Ithaca
-74.87,44.986,Robert Moses State Park,SP,315.769.8663,E DP DW SH RS PA ,NY,Massena
-73.508,41.983,Rudd Pond - Taconic State Park,SP,518.789.3059,NH ND DW SH RS PA ,NY,Millerton
-76.902,42.724,Sampson State Park,SP,315.585.6392,E DP DW SH RS PA ,NY,Romulus
-76.204,43.557,Selkirk Shores State Park,SP,315.298.5737,E DP DW SH RS PA ,NY,Pulaski
-76.196,43.765,Southwick Beach State Park,SP,315.846.5338,E DP 50ft DW SH RS PA ,NY,Henderson
-77.697,42.526,Stony Brook State Park,SP,585.335.8111,NH DP 30ft DW SH RS PA ,NY,Dansville
-76.607,42.54,Taughannock Falls State Park,SP,607.387.6739,E DP SH RS PA ,NY,Trumansburg
-74.046,42.653,Thompsons Lake State Park,SP,518.872.1674,NH DP 40ft DW SH RS PA ,NY,East Berne
-75.725,43.178,Verona Beach State Park,SP,315.762.4463,NH DP DW SH RS PA ,NY,Verona Beach
-76.881,42.37,Watkins Glen State Park,SP,607.535.4511,E DP DW SH RS PA ,NY,Watkins Glen
-76.019,44.316,Wellesley Island State Park,SP,315.482.2722,WES DP 40ft DW SH RS PA ,NY,Fineview
-76.114,43.897,Westcott Beach State Park,SP,315.646.2239,E DP DW SH RS PA ,NY,Henderson
-75.462,43.702,Whetstone Gulf State Park,SP,315.376.6630,E DP DW SH RS PA ,NY,Lowville
-72.805,40.963,Wildwood State Park,SP,631.929.4314,WES DP DW SH RS ,NY,Wading River
-77.652,41.036,Bald Eagle State Park (Letterman Campground),SP,654.655.2725,E DP 40ft SH RS PA ,PA,Howard
-79.112,41.525,Beaver Meadows Rec Area,NF,814.927.6628/814.723.5150,NH ND NS RS L$ ,PA,Marienville
-78.059,40.915,Black Moshannon State Park,SP,654.242.5665,E DP 40ft DW SH RS PA ,PA,Philipsburg
-78.579,40.295,Blue Knob State Park,SP,854.279.3578,E DP 40ft DW SH RS PA ,PA,Imler
-79.257,41.839,Buckaloons Rec Area,NF,814.362.4613/814.723.5150,E DP DW SH RS ,PA,Warren
-77.477,39.908,Caledonia State Park,SP,717.352.2161,E DP 40ft SH RS PA ,PA,Fayetteville
-78.287,40.481,Canoe Creek State Park,SP,814.695.6807,NR NP ,PA,Hollidaysburg
-79.178,41.746,Chapman State Park,SP,654.722.500,E DP FT DW SH RS PA ,PA,Clarendon
-77.821,41.663,Cherry Springs State Park,SP,654.425.5050,NH DP NR NP ,PA,Coudersport
-79.077,41.322,Clear Creek State Park,SP,654.752.2265,E DP 40ft DW SH RS NP ,PA,Sigel
-76.908,39.783,Codorus State Park,SP,717.657.2656,E DP DW SH RS PA ,PA,Hanover
-77.413,40.283,Colonel Denning State Park,SP,717.776.5272,E DP NS RS PA ,PA,Newville
-77.466,41.701,Colton Point State Park,SP,570.724.2561,NH DP NR NP ,PA,Wellsboro
-79.22,41.365,Cook Forest State Park,SP,614.744.6407,E DP DW SH RS PA ,PA,Cooksburg
-77.921,39.999,Cowans Gap State Park,SP,717.485.3948,E DP 40ft SH RS PA ,PA,Fort Loudon
-78.959,41.832,Dewdrop Rec Area,NF,814.362.4613/814.723.5150,NH DP DW SH RS ,PA,Warren
-74.873,41.211,Dingmans - Delaware Water Gap National Rec Area,NP,570.828.1551,E NR ,PA,Dingman's Ferr
-77.58,40.273,Fowlers Hollow State Park,SP,717.776.5272,NH DP NS RS PA ,PA,Newville
-75.895,41.347,Frances Slocum State Park,SP,570.858.2525,E DP DW SH RS PA ,PA,Wyoming
-75.797,40.196,French Creek State Park,SP,650.562.5650,E DP 40ft DW SH RS PA ,PA,Elverson
-76.91,40.054,Gifford Pinchot State Park,SP,717.432.5011,E DP 45ft DW SH RS PA ,PA,Lewisberry
-77.762,40.646,Greenwood Furnace State Park,SP,814.667.1800,E DP DW SH RS PA ,PA,Huntingdon
-79.259,41.69,Hearts Content Rec Area,NF,814.362.4613/814.723.5150,NH DP RS ,PA,Warren
-75.696,41.026,Hickory Run State Park,SP,570.444.405,E DP 40ft DW SH RS PA ,PA,White Haven
-77.186,41.806,Hills Creek State Park,SP,570.724.4246,E DP DW SH RS PA ,PA,Wellsboro
-77.629,41.358,Hyner Run State Park,SP,570.923.6000,NH DP DW SH RS NP ,PA,North Bend
-80.507,41.518,Jamestown - Pymatuning State Park,SP,724.932.3142,E DP 30ft DW SH RS PA ,PA,Jamestown
-79.494,39.885,Kentuck - Ohiopyle State Park,SP,724.325.9555,E DP DW SH RS NP ,PA,Ohiopyle
-77.931,41.377,Kettle Creek State Park,SP,570.522.6054,E DP RS PA ,PA,Renovo
-79.383,40.372,Keystone State Park,SP,724.965.2505,E DP DW SH RS PA ,PA,Derry
-78.904,41.785,Kiasutha Rec Area,NF,814.362.4613/814.723.5150,WES DP DW SH RS ,PA,Kane
-79.23,40.06,Kooser State Park,SP,814.445.8673,E DP RS PA ,PA,Somerset
-75.708,41.565,Lackawanna State Park,SP,570.645.2225,E DP 40ft DW SH RS PA ,PA,Dalton
-79.218,40.009,Laurel Hill State Park,SP,954.445.7725,E DP 40ft DW SH RS PA ,PA,Somerset
-77.45,41.698,Leonard Harrison State Park,SP,570.724.2005,E DP RS NP ,PA,Wellsboro
-80.462,41.657,Linesville - Pymatuning State Park,SP,724.932.3142,E DP 30ft DW SH RS NP ,PA,Jamestown
-77.19,40.454,Little Buffalo State Park,SP,717.567.9255,WE DP FT DW SH RS PA ,PA,Newport
-77.354,41.353,Little Pine State Park,SP,570.752.6050,E DP DW SH RS PA ,PA,Waterville
-76.12,40.785,Locust Lake State Park,SP,570.487.2404,E DP 40ft DW SH RS PA ,PA,Barnesville
-79.082,41.4,Loleta Rec Area,NF,814.927.6628/814.723.5150,E DW SH RS ,PA,Marienville
-77.778,41.723,Lyman Run State Park,SP,814.435.5010,E DP FT DW SH RS PA ,PA,Galeton
-79.154,41.621,Minister Creek  and Trailhead,NF,814.362.4613/814.723.5150,NH ND NS NR ,PA,Sheffield
-77.715,41.536,Ole Bull State Park,SP,654.425.5050,E DP DW SH RS NP ,PA,Cross Fork
-78.509,41.202,Parker Dam State Park,SP,814.765.0630,E DP FT DW SH RS PA ,PA,Penfield
-77.891,41.697,Patterson State Park,SP,654.425.2450,NH ND NS NR NP ,PA,Galeton
-77.701,40.728,Penn Roosevelt State Park,SP,814.667.1800,NH ND VT DW NS NR PA ,PA,Huntingdon
-77.276,40.036,Pine Grove Furnace State Park,SP,717. 486.7174,E DP RS PA ,PA,Gardners
-77.419,40.833,Poe Paddy State Park,SP,717.667.3622,NH ND NS RS PA ,PA,Milroy
-77.468,40.822,Poe Valley State Park,SP,854.349.2400,E DP DW SH RS PA ,PA,Milroy
-78.559,40.674,Prince Gallitzin State Park,SP,814.674.1007,E DP DW SH RS PA ,PA,Patton
-75.21,41.32,Promised Land State Park,SP,570.676.2426,45ft RS PA ,PA,Greentown
-80.428,40.507,Raccoon Creek State Park,SP,724.896.5003,E DP DW SH RS PA ,PA,Hookstown
-77.243,41.11,Ravensburg State Park,SP,570.966.1455,NH ND DW SH NR PA ,PA,Mifflinburg
-77.192,40.992,RB Winter State Park,SP,970.590.5495,RS PA ,PA,Mifflinburg
-78.888,41.778,Red Bridge Rec Area,NF,814.362.4613/814.723.5150,WES DP DW SH RS ,PA,Kane
-78.793,41.49,Red Mill,NF,814.927.6628/814.723.5150,NH ND NS NR ,PA,Ridgway
-77.476,40.723,Reeds Gap State Park,SP,717.667.3622,NH ND DW SH RS PA ,PA,Milroy
-76.296,41.336,Ricketts Glen State Park,SP,570.477.5675,NH DP DW SH RS PA ,PA,Benton
-80.44,39.889,Ryerson Station State Park,SP,724.429.4254,E DP NS RS PA ,PA,Wind Ridge
-78.531,41.108,S.B. Elliott State Park,SP,654.765.520,NH DP NS NR NP ,PA,Penfield
-75.871,41.91,Salt Springs State Park,SP,570.945.3239,NH ND VT DW NS NR NP ,PA,Dalton
-78.624,40.051,Shawnee State Park,SP,854.733.4258,E DP 40ft DW SH RS PA ,PA,Schellsburg
-78.031,41.42,Sinnemahoning State Park,SP,614.647.6401,E DP DW SH RS PA ,PA,Austin
-78.181,41.596,Sizerville State Park,SP,814.486.5605,E DP DW SH RS NP ,PA,Emporium
-75.397,41.207,Tobyhanna State Park,SP,570.894.8336,NH DP 45ft DW SH RS PA ,PA,Tobyhanna
-78.876,41.943,Tracy Ridge Rec Area,NF,814.362.4613/814.723.5150,NH DP NS RS L$ ,PA,Bradford
-78.129,40.311,Trough Creek State Park,SP,814.858.3947,E DP NS RS PA ,PA,James Creek
-80.491,41.641,Tuttle - Pymatuning State Park,SP,724.932.3142,E DP 30ft DW SH RS NP ,PA,Jamestown
-78.756,41.614,Twin Lakes Rec Area,NF,814.927.6628/814.723.5150,E DP DW SH RS ,PA,Wilcox
-78.918,41.989,Willow Bay Rec Area,NF,814.362.4613/814.723.5150,E DP DW SH RS ,PA,Bradford
-76.57,41.47,Worlds End State Park,SP,570.244.2257,E DP DW SH RS PA ,PA,Forksville
-71.7,41.37,Burlingame State Park,SP,401.322.7994,NH DP SH RS PA ,RI,Charlestown
-71.637,41.358,Charlestown Breachway State Park,SP,401.322.8910,NH RS ,RI,Charlestown
-71.692,41.343,East Beach - Ninigret State Conservation Area,SP,401. 322.0450,NH VT RS ,RI,Charlestown
-71.488,41.38,Fishermens Memorial State Park,SP,401.789.8374,WES DW SH RS PA ,RI,Narragansett
-71.755,41.92,George Washington State Area,SP,401.568.2013,NH RS PA ,RI,Chepachet
-82.528,36.868,Bark Camp,NF,276.328.2931/540.265.5100,E DP SH NR ,VA,Coeburn
-78.274,37.533,Bear Creek Lake State Park,SP,804.492.3606,E DP DW SH RS PA ,VA,Cumberland
